499897,0.26781492261034545
726561,0.2786720097064972
578674,0.28308555483818054
228754,0.2459099441766739
649954,0.09474393725395203
186492,0.09201402962207794
363592,0.09278199076652527
195587,0.09459955764474484
112578,0.26781492261034545
154208,0.08802905134315869
332584,0.26781492261034545
342374,0.26781492261034545
19993,0.08866209056126245
162587,0.08920930269011401
202914,0.3046843111515045
884852,0.0934019610285759
771564,0.26781492261034545
478895,0.0884639613171165
560025,0.09139447659254074
485891,0.08803703776244134
765630,0.09578412771224976
911528,0.1495632905936392
716918,0.08848386412891104
749743,0.1495632905936392
341152,0.15581977367401123
196906,0.0883285430392175
291136,0.1495632905936392
900420,0.1495632905936392
691015,0.14881403744220734
662322,0.24648837745189667
569296,0.09242837876081467
16645,0.14106993464202608
101581,0.0913267433643341
861142,0.2775999903678894
737835,0.08851431993241385
657992,0.14106993464202608
114911,0.14106993464202608
481353,0.08865431654381314
348078,0.08835027322616325
401028,0.09408454596996307
454394,0.09332216531038284
743380,0.14989073574543
945294,0.08805758855533449
847231,0.14106993464202608
707625,0.09865332394838333
80341,0.09199539381195779
455772,0.12659143738011608
878860,0.14160557091236115
888189,0.08869626012183107
25111,0.09122924506664276
513143,0.09271463751792908
695679,0.14941926300525665
133359,0.2576903700828552
112156,0.12659143738011608
838794,0.15091386437416077
708067,0.13051006197929382
306062,0.0877095673215476
497367,0.29075559973716736
935761,0.08515599370002747
260868,0.07590594594476159
676344,0.2993026076880601
235277,0.09214681386947632
308004,0.12659143738011608
584961,0.0925528034567833
308550,0.0764009728620479
53273,0.09146036207675934
914603,0.2993026076880601
361352,0.08720457333080402
886414,0.28992408514022827
668108,0.0807906985282898
413770,0.07752485705282977
84773,0.08465785533189774
844553,0.2993026076880601
315135,0.14577697217464447
129584,0.3070845603942871
558797,0.07862834632396698
963767,0.07784272977859252
681850,0.12659143738011608
313395,0.2993026076880601
337978,0.3072754144668579
45246,0.08519560098648071
538004,0.2808715383200993
237912,0.07623839301349997
858379,0.07737569361005783
286650,0.24543821811676025
686577,0.08336955308914185
434174,0.07606061375816217
594378,0.274250328540802
238535,0.07989605308696912
858195,0.08460694551467896
141675,0.27053189277648926
404471,0.2808715383200993
773878,0.077713742852211
200362,0.2808715383200993
174703,0.2722514271736145
563730,0.08599427342414856
36892,0.08005886169333634
196862,0.08016618052017654
306131,0.08073028922080994
820961,0.30505961179733276
466843,0.2759376183957017
142881,0.08285322785377502
227171,0.2759376183957017
685133,0.2808715383200993
949452,0.080832839012146
229246,0.2654605805873871
269027,0.2759376183957017
416551,0.081194207072258
203568,0.08158804760359042
994874,0.07991640408154563
524559,0.0802067588779071
479982,0.2759376183957017
633941,0.2697146534919739
468718,0.30413728952407837
666496,0.07616149185522893
282323,0.27202025546210246
322154,0.0801434106605747
399216,0.08194973319768906
816237,0.08189110457897186
673537,0.07152824564064492
66060,0.27202025546210246
271584,0.07767243683338165
180388,0.07572293281555176
870267,0.26639464497566223
52679,0.07328566920834141
708144,0.31863118606994784
794996,0.31863118606994784
705937,0.07553785294294357
31666,0.3089469373226166
368745,0.31863118606994784
109416,0.0738380029797554
610123,0.26166266202926636
864569,0.0759493694764169
474249,0.27202025546210246
464556,0.0747572403597983
52392,0.30413734912872314
250071,0.27202025546210246
495932,0.3175399899482727
892173,0.07104238817371536
575141,0.07238144785255726
414855,0.3148380219936371
445353,0.2604711651802063
997004,0.2959119628479894
356798,0.26534605026245117
893428,0.07344532012939453
846149,0.2959119628479894
583133,0.3377279043197632
791055,0.31863118606994784
986079,0.07544737309217453
600226,0.07176256618901339
337110,0.07243045050742708
620252,0.07105636386071658
376150,0.07330636123052539
857038,0.07116284261949182
165728,0.07380404323339462
14327,0.07736638188362122
420732,0.07577190548181534
114397,0.07635591179132462
172604,0.07804124057292938
720804,0.29374343156814575
51946,0.2896837890148163
158145,0.07157183892819552
881201,0.2863803505897522
618532,0.2929641860477417
269199,0.07467330992221832
216340,0.2959119628479894
154258,0.2959119628479894
2207,0.07109531217443261
351550,0.3025738000869751
672575,0.2925545573234558
717646,0.07177364081144333
129295,0.07660090923309326
235616,0.07144530112452413
591479,0.07160216666705799
454652,0.07507931441068649
284073,0.07491530423479226
357252,0.2801254987716675
983601,0.2878815233707428
166014,0.29529812932014465
59131,0.2929641860477417
18416,0.07478650659322739
307372,0.06966738147766853
185798,0.0716947689652443
119091,0.32496516240073814
658942,0.07356132726793163
692220,0.2929641860477417
942459,0.07167396694421768
324355,0.0697115384252898
988897,0.313713937997818
122897,0.2929641860477417
274984,0.32496516240073814
258365,0.28624090552330017
860390,0.32496516240073814
220133,0.2902943193912506
183908,0.07119760175492323
828980,0.31419986486434937
499359,0.07341994345188141
201116,0.2911465475467194
637533,0.07279558479785919
891996,0.31077396869659424
190544,0.07014367382851458
660598,0.06659373641014099
726676,0.06921215679284867
89746,0.2911465475467194
399071,0.07281561195850372
970605,0.3082430427158098
524777,0.0712741205228874
236403,0.06903315351985759
876596,0.35691937804222107
643060,0.27614203095436096
891051,0.2911465475467194
146779,0.32496516240073814
783424,0.07214875519275665
923923,0.3082430427158098
959977,0.2911465475467194
44973,0.06848892013149838
32518,0.2928234934806824
698917,0.06848035801608271
47932,0.06940945237874985
342308,0.3082430427158098
958558,0.06856565437019199
852596,0.06850871093891825
882584,0.07117567956447601
425043,0.2913374900817871
631284,0.07285822182893753
940290,0.2977732717990875
276809,0.32589057087898254
210450,0.07166638970375061
538096,0.2993636727333069
955691,0.30665862229851143
93844,0.06876664608716965
450700,0.06844533936401415
512005,0.07043610513210297
373258,0.0712777804182985
66180,0.29735037684440613
439779,0.07127299873854875
254361,0.3082430427158098
798414,0.06975170969963074
361633,0.06986730793370441
751734,0.07287010550498962
10922,0.0699830892745304
519727,0.30234475479122513
601056,0.2920004725456238
256936,0.07087122648954391
369058,0.06693429306550047
143532,0.3117504417896271
39720,0.06960388273000717
394233,0.30665862229851143
437458,0.2973504066467285
143986,0.28989019989967346
982417,0.32431241138387434
824925,0.30234475479122513
481650,0.30665862229851143
636045,0.06581352833582962
703751,0.32431241138387434
76000,0.29491662979125977
762340,0.06666668599981193
217756,0.06935636699199677
107190,0.32579347491264343
250086,0.30665862229851143
379327,0.06937805563211441
216020,0.3183109760284424
307250,0.32431241138387434
268798,0.06881746450643667
318842,0.2911316752433777
133185,0.06579919459419571
732132,0.06580638140439987
815030,0.32431241138387434
182328,0.06516694277524948
782575,0.06945033912317852
720405,0.32674625515937805
151403,0.3604196608066559
33732,0.06882594525814056
315706,0.30234475479122513
818229,0.0691162645816803
479836,0.30234475479122513
477047,0.3066394321662624
696541,0.06830805815559629
640297,0.06643304228782654
165245,0.06724602185494241
748520,0.06752596343947687
671978,0.31145405769348145
461272,0.06878524076367395
854185,0.3049802780151367
620333,0.3027333915233612
217711,0.3066394321662624
753469,0.06460878252983093
244935,0.06955542415380478
760026,0.06698364019393921
977060,0.06692401737053796
651012,0.3066394321662624
985630,0.06667004600112834
981592,0.3144015371799469
772166,0.3066394321662624
526720,0.06533719599246979
969978,0.06890584742959588
698197,0.32572445273399353
120021,0.0669650286436081
885942,0.06857208389017641
964262,0.06741559505462646
358682,0.3063127381296733
535526,0.3095853328704834
256807,0.06601578742265701
495233,0.06666530745984633
442654,0.0680316835641861
374537,0.30205994844436646
881581,0.06755341649665625
975083,0.30545732381569335
16028,0.306878000497818
579441,0.30545732381569335
562144,0.3063127381296733
382166,0.30545732381569335
145143,0.3088599145412445
351886,0.3170638084411621
136166,0.3063127381296733
283680,0.3063127381296733
516040,0.06481146812438965
34849,0.3009372651576996
664942,0.30545732381569335
315541,0.3046654462814331
417260,0.31409016251564026
